aX,aY,aZ,gX,gY,gZ
0.324,-0.922,0.296,-0.969,-3.062,0.099
0.324,-0.921,0.295,-1.228,-3.317,0.031
0.324,-0.921,0.295,-1.504,-3.563,-0.032
0.324,-0.921,0.295,-1.794,-3.811,-0.077
0.323,-0.921,0.295,-2.062,-4.053,-0.125
0.323,-0.921,0.295,-2.328,-4.281,-0.169
0.323,-0.921,0.295,-2.596,-4.527,-0.207
0.323,-0.920,0.295,-2.866,-4.765,-0.236
0.323,-0.920,0.294,-3.089,-5.004,-0.270
0.323,-0.920,0.293,-3.279,-5.224,-0.294
0.323,-0.920,0.292,-3.431,-5.432,-0.296
0.322,-0.920,0.291,-3.552,-5.638,-0.293
0.322,-0.920,0.290,-3.638,-5.811,-0.317
0.322,-0.920,0.289,-3.670,-5.962,-0.319

0.961,-0.946,0.377,44.712,133.705,-3.297
0.898,-0.930,0.543,72.516,153.478,-1.004
0.790,-0.839,0.666,73.348,149.220,4.981
0.723,-0.757,0.747,64.456,131.437,5.790
0.703,-0.731,0.776,49.591,108.739,5.967
0.683,-0.736,0.771,35.745,91.327,5.907
0.667,-0.745,0.745,25.116,79.023,5.877
0.655,-0.750,0.712,19.795,68.736,5.544
0.646,-0.751,0.679,16.439,59.588,5.190
0.636,-0.753,0.647,14.035,51.424,5.093
0.623,-0.759,0.618,12.254,44.204,5.122
0.611,-0.769,0.592,11.178,38.790,5.064
0.600,-0.781,0.570,10.917,35.021,4.795
0.590,-0.795,0.551,11.602,32.592,4.429
0.581,-0.809,0.536,13.166,31.084,4.788
0.573,-0.819,0.525,14.846,30.171,4.804
0.563,-0.827,0.514,16.154,29.460,4.792
0.552,-0.833,0.503,17.020,28.933,4.676
0.543,-0.837,0.493,17.410,28.592,4.455
0.535,-0.838,0.485,17.299,28.465,4.103
0.527,-0.838,0.480,16.792,28.409,3.649
0.520,-0.837,0.477,15.738,28.254,3.163
0.514,-0.837,0.476,14.224,27.907,2.716
0.508,-0.837,0.475,12.516,27.374,2.388
0.503,-0.838,0.472,11.016,26.755,2.148
0.498,-0.839,0.467,9.894,26.113,1.991
0.494,-0.842,0.461,9.165,25.469,1.912
0.491,-0.846,0.454,8.742,24.844,1.904
0.487,-0.849,0.447,8.494,24.246,1.945
0.483,-0.852,0.441,8.326,23.658,1.980
0.479,-0.855,0.436,8.187,23.047,1.980
0.473,-0.858,0.431,8.028,22.404,1.921
0.468,-0.861,0.428,7.825,21.723,1.808
0.462,-0.863,0.425,7.595,20.961,1.666
0.456,-0.864,0.423,7.355,20.094,1.518
0.451,-0.866,0.422,7.120,19.138,1.381
0.445,-0.867,0.419,6.907,18.125,1.269
0.439,-0.868,0.416,6.718,17.145,1.178
0.433,-0.868,0.413,6.562,16.236,1.109
0.427,-0.869,0.409,6.424,15.429,1.058
0.422,-0.869,0.406,6.302,14.720,1.028
0.416,-0.869,0.403,6.175,14.125,1.007
0.412,-0.870,0.399,6.010,13.631,0.983
0.407,-0.871,0.396,5.787,13.202,0.939
0.404,-0.872,0.393,5.515,12.830,0.853
0.400,-0.873,0.390,5.208,12.506,0.719
0.397,-0.874,0.388,4.860,12.196,0.546
0.394,-0.875,0.387,4.475,11.890,0.332
0.391,-0.876,0.385,4.039,11.574,0.085
0.388,-0.877,0.384,3.580,11.246,-0.151
0.386,-0.878,0.382,3.153,10.912,-0.347
0.384,-0.880,0.380,2.789,10.574,-0.512
0.382,-0.881,0.377,2.479,10.249,-0.599
0.380,-0.883,0.375,2.271,9.950,-0.606
0.378,-0.886,0.373,2.102,9.658,-0.574
0.375,-0.886,0.370,1.961,9.325,-0.643
0.373,-0.888,0.368,1.785,9.053,-0.569
0.371,-0.890,0.366,1.679,8.810,-0.496
0.369,-0.892,0.363,1.573,8.525,-0.489
0.366,-0.894,0.361,1.446,8.230,-0.501
0.364,-0.896,0.358,1.349,7.943,-0.516
0.361,-0.897,0.356,1.295,7.670,-0.539
0.359,-0.898,0.353,1.242,7.425,-0.561
0.356,-0.899,0.351,1.163,7.207,-0.585
0.353,-0.900,0.349,1.047,7.006,-0.619
0.351,-0.900,0.347,0.922,6.837,-0.649
0.349,-0.902,0.345,0.805,6.686,-0.663
0.347,-0.903,0.343,0.688,6.561,-0.657
0.345,-0.903,0.342,0.548,6.445,-0.614
0.343,-0.904,0.340,0.377,6.341,-0.555
0.341,-0.904,0.339,0.198,6.244,-0.501
0.339,-0.904,0.337,0.015,6.137,-0.459
0.337,-0.905,0.335,-0.168,5.998,-0.429
0.336,-0.905,0.333,-0.322,5.838,-0.410
0.334,-0.906,0.332,-0.428,5.650,-0.388
0.333,-0.906,0.331,-0.499,5.436,-0.360
0.332,-0.907,0.330,-0.551,5.192,-0.328
0.331,-0.908,0.330,-0.594,4.897,-0.285
0.330,-0.908,0.329,-0.619,4.575,-0.247
0.329,-0.909,0.328,-0.646,4.238,-0.212
0.328,-0.910,0.327,-0.665,3.887,-0.176
0.327,-0.910,0.326,-0.684,3.512,-0.137
0.327,-0.911,0.325,-0.707,3.132,-0.088
0.326,-0.911,0.324,-0.740,2.736,-0.042
0.325,-0.911,0.322,-0.773,2.333,0.006
0.325,-0.911,0.321,-0.807,1.927,0.051
0.324,-0.911,0.319,-0.833,1.517,0.088
0.323,-0.911,0.318,-0.856,1.102,0.100
0.322,-0.911,0.316,-0.865,0.700,0.087
0.322,-0.910,0.315,-0.897,0.276,0.068
0.320,-0.909,0.314,-0.982,-0.206,0.035
0.320,-0.909,0.313,-1.067,-0.681,-0.021
0.319,-0.909,0.312,-1.132,-1.149,-0.100
0.319,-0.909,0.311,-1.201,-1.611,-0.193
0.318,-0.909,0.310,-1.256,-2.052,-0.323
0.318,-0.909,0.309,-1.318,-2.476,-0.473
0.318,-0.909,0.308,-1.394,-2.877,-0.657
0.317,-0.909,0.306,-1.493,-3.246,-0.882
0.317,-0.909,0.305,-1.623,-3.591,-1.105
0.317,-0.909,0.304,-1.782,-3.906,-1.337
0.316,-0.910,0.302,-1.971,-4.207,-1.580
0.315,-0.911,0.301,-2.217,-4.504,-1.811
0.314,-0.911,0.300,-2.479,-4.808,-2.033
0.314,-0.912,0.299,-2.786,-5.133,-2.239
0.313,-0.913,0.298,-3.118,-5.464,-2.438
0.313,-0.914,0.297,-3.484,-5.804,-2.608
0.312,-0.914,0.297,-3.841,-6.159,-2.763
0.312,-0.915,0.296,-4.169,-6.513,-2.893
0.311,-0.915,0.297,-4.504,-6.901,-3.009
0.311,-0.915,0.297,-4.838,-7.286,-3.096
0.311,-0.914,0.297,-5.164,-7.661,-3.153
0.310,-0.914,0.297,-5.471,-8.023,-3.189
0.311,-0.913,0.296,-5.755,-8.326,-3.220
0.311,-0.913,0.296,-6.024,-8.525,-3.252
0.311,-0.912,0.295,-6.287,-8.669,-3.292
0.312,-0.912,0.295,-6.500,-8.777,-3.344
0.312,-0.912,0.294,-6.705,-8.859,-3.402
0.313,-0.911,0.294,-6.895,-8.941,-3.471
0.313,-0.911,0.294,-7.040,-9.063,-3.553

0.734,-1.061,0.011,-1.742,204.261,-12.117
0.756,-0.984,0.209,27.648,222.441,-10.962
0.644,-0.939,0.338,36.225,215.115,-2.294
0.578,-0.862,0.432,33.526,201.766,1.019
0.549,-0.820,0.471,21.889,172.344,1.024
0.531,-0.809,0.473,7.091,150.514,0.855
0.520,-0.812,0.455,-3.896,136.966,0.904
0.511,-0.815,0.427,-9.935,125.279,0.794
0.503,-0.813,0.400,-12.853,114.921,0.203
0.497,-0.810,0.375,-14.342,106.032,-0.278
0.490,-0.816,0.354,-14.751,98.262,-0.598
0.484,-0.826,0.337,-14.324,92.177,-0.835
0.481,-0.837,0.327,-12.821,87.917,-1.083
0.477,-0.849,0.323,-10.256,84.504,-1.335
0.473,-0.860,0.323,-7.238,81.575,-1.449
0.467,-0.869,0.325,-4.680,79.132,-1.339
0.461,-0.875,0.325,-2.643,76.991,-1.248
0.454,-0.880,0.324,-1.051,74.937,-1.252
0.447,-0.882,0.323,-0.053,72.992,-1.366
0.441,-0.882,0.322,0.315,71.127,-1.597
0.435,-0.880,0.322,0.166,69.285,-1.954
0.430,-0.880,0.323,-0.672,67.451,-2.350
0.425,-0.880,0.324,-1.820,65.630,-2.727
0.422,-0.880,0.325,-3.021,63.841,-3.034
0.419,-0.881,0.324,-4.034,62.098,-3.271
0.417,-0.883,0.322,-4.697,60.406,-3.413
0.416,-0.886,0.319,-4.878,58.768,-3.415
0.415,-0.889,0.317,-4.777,57.188,-3.321
0.414,-0.891,0.314,-4.480,55.666,-3.154
0.412,-0.893,0.312,-4.090,54.189,-2.948
0.410,-0.895,0.311,-3.706,52.745,-2.749
0.407,-0.896,0.311,-3.373,51.323,-2.565
0.403,-0.897,0.311,-3.153,49.923,-2.394
0.400,-0.897,0.311,-3.038,48.542,-2.221
0.396,-0.898,0.312,-3.003,47.136,-2.045
0.392,-0.899,0.313,-3.027,45.704,-1.855
0.388,-0.899,0.313,-3.083,44.261,-1.648
0.384,-0.899,0.313,-3.142,42.857,-1.428
0.380,-0.899,0.312,-3.181,41.531,-1.218
0.375,-0.899,0.311,-3.195,40.316,-1.012
0.372,-0.898,0.310,-3.194,39.186,-0.822
0.368,-0.897,0.309,-3.186,38.101,-0.670
0.365,-0.896,0.308,-3.188,37.059,-0.594
0.362,-0.895,0.308,-3.224,36.053,-0.580
0.359,-0.895,0.307,-3.307,35.078,-0.627
0.357,-0.894,0.307,-3.452,34.132,-0.735
0.355,-0.894,0.306,-3.640,33.217,-0.870
0.353,-0.895,0.306,-3.842,32.325,-1.001
0.352,-0.895,0.306,-4.011,31.449,-1.097
0.351,-0.896,0.306,-4.138,30.573,-1.178
0.349,-0.897,0.306,-4.229,29.728,-1.184
0.348,-0.898,0.306,-4.225,28.918,-1.106
0.347,-0.900,0.305,-4.188,28.076,-1.209
0.345,-0.899,0.304,-4.232,27.250,-1.219
0.345,-0.902,0.304,-4.260,26.504,-1.058
0.345,-0.904,0.304,-4.180,25.658,-1.093
0.342,-0.903,0.303,-4.144,24.788,-1.151
0.341,-0.905,0.302,-4.095,23.981,-1.138
0.340,-0.907,0.301,-3.946,23.195,-1.127
0.338,-0.908,0.300,-3.798,22.420,-1.148
0.336,-0.908,0.299,-3.693,21.666,-1.192
0.334,-0.909,0.298,-3.604,20.962,-1.253
0.333,-0.911,0.297,-3.529,20.326,-1.317
0.331,-0.912,0.296,-3.456,19.736,-1.371
0.330,-0.913,0.295,-3.383,19.188,-1.411
0.328,-0.913,0.294,-3.319,18.678,-1.448
0.326,-0.914,0.293,-3.259,18.208,-1.461
0.325,-0.915,0.292,-3.198,17.779,-1.467
0.323,-0.915,0.291,-3.139,17.371,-1.487
0.321,-0.915,0.290,-3.093,16.970,-1.520
0.319,-0.916,0.290,-3.067,16.560,-1.567
0.318,-0.916,0.290,-3.042,16.131,-1.611
0.316,-0.916,0.289,-3.013,15.673,-1.650
0.314,-0.916,0.289,-2.963,15.207,-1.688
0.313,-0.917,0.289,-2.895,14.741,-1.717
0.312,-0.918,0.289,-2.792,14.275,-1.720
0.311,-0.918,0.288,-2.658,13.808,-1.712
0.310,-0.919,0.288,-2.503,13.356,-1.703
0.308,-0.920,0.287,-2.352,12.925,-1.705
0.307,-0.921,0.287,-2.215,12.508,-1.717
0.306,-0.921,0.286,-2.103,12.098,-1.731
0.305,-0.922,0.286,-2.001,11.702,-1.749
0.304,-0.922,0.285,-1.911,11.308,-1.770
0.303,-0.923,0.285,-1.848,10.912,-1.799
0.302,-0.923,0.285,-1.812,10.503,-1.829
0.301,-0.923,0.285,-1.787,10.076,-1.857
0.300,-0.923,0.285,-1.786,9.630,-1.868
0.299,-0.923,0.285,-1.794,9.160,-1.887
0.298,-0.923,0.285,-1.804,8.670,-1.900
0.298,-0.923,0.285,-1.819,8.130,-1.909
0.297,-0.924,0.285,-1.826,7.564,-1.916
0.297,-0.924,0.286,-1.844,6.965,-1.914
0.297,-0.924,0.286,-1.876,6.337,-1.897
0.297,-0.925,0.286,-1.915,5.697,-1.873
0.298,-0.925,0.287,-1.958,5.048,-1.834
0.298,-0.925,0.287,-1.985,4.408,-1.798
0.298,-0.925,0.287,-2.019,3.767,-1.755
0.299,-0.925,0.287,-2.067,3.125,-1.700
0.299,-0.925,0.287,-2.108,2.486,-1.651
0.299,-0.924,0.286,-2.155,1.836,-1.619
0.300,-0.923,0.286,-2.209,1.169,-1.615
0.300,-0.923,0.285,-2.290,0.500,-1.624
0.300,-0.922,0.284,-2.376,-0.162,-1.635
0.300,-0.922,0.283,-2.453,-0.809,-1.653
0.301,-0.921,0.282,-2.504,-1.436,-1.670
0.301,-0.921,0.280,-2.519,-2.001,-1.698
0.301,-0.921,0.279,-2.468,-2.516,-1.734
0.301,-0.920,0.279,-2.421,-3.015,-1.750
0.301,-0.919,0.278,-2.400,-3.504,-1.757
0.302,-0.919,0.277,-2.347,-3.957,-1.771
0.302,-0.919,0.276,-2.291,-4.360,-1.771
0.302,-0.919,0.276,-2.241,-4.747,-1.774
0.303,-0.919,0.275,-2.210,-5.115,-1.770
0.302,-0.918,0.275,-2.209,-5.473,-1.769
0.302,-0.918,0.275,-2.224,-5.827,-1.772
0.302,-0.918,0.275,-2.239,-6.186,-1.785
0.302,-0.918,0.276,-2.248,-6.556,-1.806
0.302,-0.918,0.276,-2.244,-6.917,-1.853
0.302,-0.918,0.276,-2.230,-7.265,-1.898

0.982,-0.978,0.376,15.347,106.047,-6.318
0.896,-0.930,0.509,24.414,118.084,-5.986
0.800,-0.904,0.600,26.095,114.857,-0.108
0.761,-0.857,0.673,24.249,104.165,2.320
0.738,-0.827,0.715,18.115,86.648,3.110
0.717,-0.816,0.718,10.002,69.686,3.540
0.698,-0.819,0.694,3.395,58.782,3.910
0.682,-0.825,0.662,-0.027,49.827,3.853
0.670,-0.826,0.632,-1.562,42.504,3.624
0.660,-0.826,0.604,-2.264,36.117,3.510
0.647,-0.832,0.579,-2.458,30.449,3.483
0.633,-0.841,0.556,-2.225,26.160,3.413
0.622,-0.852,0.538,-1.431,23.342,3.163
0.613,-0.863,0.525,-0.031,21.462,2.826
0.603,-0.873,0.516,1.605,20.834,2.659
0.592,-0.882,0.510,3.215,20.109,2.648
0.580,-0.889,0.504,4.777,19.570,2.662
0.568,-0.893,0.497,6.160,19.201,2.616
0.556,-0.894,0.489,7.051,18.990,2.469
0.546,-0.892,0.483,7.317,18.841,2.161
0.536,-0.889,0.478,6.867,18.640,1.656
0.527,-0.886,0.474,5.835,18.343,1.111
0.519,-0.885,0.471,4.402,17.927,0.570
0.512,-0.884,0.468,2.841,17.431,0.091
0.506,-0.884,0.463,1.463,16.914,-0.311
0.502,-0.885,0.458,0.489,16.422,-0.629
0.498,-0.887,0.452,-0.060,15.976,-0.847
0.494,-0.889,0.445,-0.293,15.581,-0.941
0.492,-0.892,0.439,-0.263,15.229,-0.884
0.488,-0.894,0.434,-0.126,14.908,-0.744
0.485,-0.896,0.428,0.060,14.595,-0.581
0.480,-0.897,0.424,0.249,14.248,-0.425
0.475,-0.898,0.419,0.384,13.854,-0.269
0.470,-0.899,0.416,0.449,13.408,-0.135
0.464,-0.899,0.414,0.439,12.901,-0.017
0.458,-0.899,0.411,0.352,12.333,0.102
0.451,-0.899,0.408,0.230,11.713,0.226
0.445,-0.899,0.406,0.100,11.079,0.358
0.438,-0.898,0.403,-0.035,10.455,0.487
0.432,-0.898,0.400,-0.150,9.877,0.606
0.426,-0.897,0.397,-0.254,9.350,0.710
0.420,-0.897,0.393,-0.356,8.894,0.784
0.415,-0.896,0.390,-0.479,8.492,0.802
0.410,-0.896,0.387,-0.635,8.112,0.778
0.405,-0.895,0.384,-0.829,7.758,0.705
0.401,-0.895,0.381,-1.050,7.429,0.589
0.397,-0.895,0.379,-1.302,7.113,0.448
0.393,-0.895,0.376,-1.579,6.814,0.296
0.390,-0.896,0.374,-1.855,6.519,0.143
0.387,-0.897,0.372,-2.127,6.216,0.000
0.385,-0.898,0.371,-2.376,5.895,-0.124
0.382,-0.899,0.369,-2.616,5.552,-0.199
0.380,-0.900,0.368,-2.784,5.209,-0.224
0.378,-0.902,0.366,-2.908,4.875,-0.202
0.375,-0.903,0.364,-2.976,4.439,-0.376
0.373,-0.903,0.362,-3.120,4.104,-0.288
0.372,-0.906,0.361,-3.143,3.797,-0.232
0.370,-0.906,0.358,-3.119,3.376,-0.277
0.367,-0.907,0.356,-3.129,2.987,-0.255
0.365,-0.909,0.354,-3.090,2.636,-0.199
0.364,-0.910,0.352,-3.010,2.315,-0.173
0.362,-0.911,0.350,-2.959,2.037,-0.156
0.360,-0.912,0.348,-2.936,1.774,-0.148
0.358,-0.913,0.346,-2.916,1.545,-0.133
0.356,-0.914,0.343,-2.890,1.349,-0.103
0.354,-0.915,0.341,-2.853,1.190,-0.071
0.352,-0.915,0.339,-2.832,1.056,-0.037
0.350,-0.916,0.337,-2.821,0.944,-0.001
0.348,-0.916,0.334,-2.813,0.853,0.026
0.346,-0.916,0.332,-2.800,0.772,0.041
0.344,-0.916,0.331,-2.788,0.689,0.047
0.341,-0.916,0.329,-2.804,0.604,0.043
0.339,-0.915,0.328,-2.850,0.512,0.011
0.336,-0.915,0.327,-2.912,0.397,-0.033
0.334,-0.915,0.325,-2.961,0.263,-0.078
0.332,-0.915,0.324,-2.977,0.118,-0.118
0.330,-0.916,0.323,-2.972,-0.044,-0.144
0.328,-0.917,0.323,-2.959,-0.214,-0.155
0.327,-0.918,0.322,-2.939,-0.405,-0.136
0.325,-0.919,0.321,-2.906,-0.605,-0.115
0.324,-0.919,0.319,-2.868,-0.819,-0.096
0.323,-0.919,0.318,-2.832,-1.036,-0.075
0.322,-0.920,0.315,-2.782,-1.252,-0.075
0.321,-0.920,0.313,-2.712,-1.458,-0.093
0.320,-0.920,0.311,-2.624,-1.635,-0.132
0.320,-0.921,0.313,-2.509,-1.775,-0.193
0.319,-0.921,0.311,-2.378,-1.900,-0.264
0.318,-0.921,0.310,-2.270,-2.017,-0.356
0.317,-0.922,0.309,-2.188,-2.146,-0.447
0.316,-0.922,0.308,-2.127,-2.278,-0.534
0.315,-0.922,0.308,-2.083,-2.417,-0.627
0.314,-0.922,0.307,-2.049,-2.562,-0.709
0.313,-0.923,0.306,-2.022,-2.713,-0.803
0.312,-0.923,0.306,-2.002,-2.874,-0.892
0.311,-0.923,0.305,-1.994,-3.053,-0.975
0.310,-0.922,0.305,-1.998,-3.262,-1.050
0.310,-0.922,0.304,-2.013,-3.494,-1.134
0.309,-0.922,0.304,-2.045,-3.746,-1.222
0.309,-0.921,0.304,-2.094,-4.029,-1.308
0.308,-0.921,0.303,-2.153,-4.333,-1.407
0.308,-0.920,0.303,-2.194,-4.651,-1.515
0.308,-0.919,0.303,-2.256,-5.007,-1.615
0.308,-0.919,0.303,-2.359,-5.409,-1.703
0.309,-0.918,0.302,-2.435,-5.816,-1.786
0.309,-0.918,0.302,-2.510,-6.256,-1.847
0.309,-0.917,0.302,-2.608,-6.739,-1.887
0.309,-0.916,0.302,-2.723,-7.247,-1.920
0.310,-0.916,0.302,-2.843,-7.773,-1.934
0.310,-0.915,0.303,-2.946,-8.338,-1.955
0.310,-0.915,0.303,-3.036,-8.949,-1.974
0.310,-0.915,0.303,-3.105,-9.566,-1.983
0.310,-0.914,0.304,-3.200,-10.218,-1.997
0.310,-0.914,0.303,-3.255,-10.864,-2.016
0.310,-0.914,0.302,-3.298,-11.424,-2.052
0.310,-0.914,0.301,-3.395,-11.885,-2.098
0.309,-0.914,0.299,-3.547,-12.272,-2.158
0.309,-0.914,0.296,-3.747,-12.581,-2.252
0.309,-0.915,0.294,-3.946,-12.776,-2.397
0.309,-0.916,0.291,-4.093,-12.840,-2.570

1.047,-0.921,0.442,35.639,95.560,-3.409
0.983,-0.913,0.578,63.730,103.175,5.246
0.895,-0.842,0.670,66.987,98.976,16.951
0.845,-0.778,0.711,60.879,84.279,19.758
0.813,-0.738,0.724,42.923,69.822,19.834
0.783,-0.726,0.709,22.645,57.336,19.061
0.761,-0.735,0.681,7.219,49.012,18.060
0.748,-0.744,0.646,0.224,42.073,16.435
0.733,-0.747,0.613,-1.783,36.324,14.746
0.718,-0.749,0.585,-2.462,31.931,13.249
0.704,-0.756,0.562,-2.507,28.364,12.085
0.693,-0.768,0.545,-2.021,25.808,11.259
0.685,-0.782,0.535,-0.839,23.742,10.757
0.674,-0.796,0.527,0.892,22.065,10.481
0.662,-0.808,0.522,2.855,20.768,10.300
0.650,-0.818,0.517,4.788,19.771,10.211
0.636,-0.826,0.511,6.578,19.032,10.141
0.622,-0.831,0.504,7.980,18.463,9.951
0.608,-0.833,0.497,8.741,18.016,9.535
0.596,-0.834,0.491,8.815,17.681,8.903
0.589,-0.836,0.487,8.363,17.399,8.140
0.579,-0.838,0.483,7.327,17.091,7.318
0.570,-0.839,0.479,5.825,16.742,6.464
0.562,-0.841,0.474,4.152,16.368,5.627
0.554,-0.842,0.468,2.677,15.983,4.849
0.548,-0.844,0.461,1.787,15.598,4.212
0.543,-0.847,0.455,1.357,15.228,3.751
0.538,-0.851,0.449,1.257,14.891,3.469
0.534,-0.854,0.443,1.366,14.590,3.367
0.529,-0.858,0.439,1.590,14.332,3.399
0.524,-0.861,0.435,1.840,14.070,3.513
0.518,-0.863,0.432,2.047,13.776,3.657
0.512,-0.866,0.429,2.171,13.439,3.807
0.505,-0.868,0.427,2.147,13.045,3.948
0.498,-0.869,0.425,2.032,12.599,4.076
0.491,-0.871,0.422,1.836,12.089,4.185
0.484,-0.872,0.420,1.599,11.531,4.277
0.476,-0.874,0.417,1.355,10.953,4.362
0.469,-0.875,0.413,1.118,10.423,4.437
0.461,-0.876,0.409,0.906,9.949,4.490
0.454,-0.877,0.405,0.740,9.526,4.507
0.447,-0.877,0.402,0.606,9.151,4.482
0.441,-0.877,0.398,0.480,8.804,4.387
0.435,-0.877,0.395,0.328,8.483,4.256
0.430,-0.878,0.392,0.143,8.179,4.077
0.425,-0.878,0.389,-0.063,7.890,3.886
0.420,-0.878,0.387,-0.274,7.617,3.691
0.416,-0.879,0.385,-0.471,7.349,3.510
0.412,-0.880,0.383,-0.652,7.079,3.343
0.409,-0.881,0.381,-0.828,6.803,3.201
0.406,-0.882,0.379,-0.994,6.509,3.106
0.403,-0.883,0.378,-1.105,6.208,3.056
0.400,-0.885,0.376,-1.179,5.922,3.039
0.396,-0.885,0.374,-1.193,5.470,2.760
0.393,-0.885,0.372,-1.333,5.145,2.693
0.392,-0.888,0.370,-1.417,4.870,2.742
0.390,-0.890,0.368,-1.401,4.498,2.599
0.386,-0.890,0.366,-1.435,4.033,2.355
0.383,-0.891,0.364,-1.489,3.626,2.244
0.382,-0.894,0.362,-1.472,3.293,2.213
0.380,-0.895,0.360,-1.396,2.981,2.194
0.377,-0.896,0.358,-1.333,2.705,2.195
0.374,-0.898,0.355,-1.280,2.479,2.220
0.372,-0.899,0.353,-1.207,2.286,2.254
0.370,-0.900,0.350,-1.141,2.120,2.283
0.368,-0.901,0.348,-1.124,1.968,2.308
0.365,-0.901,0.346,-1.151,1.827,2.310
0.362,-0.901,0.344,-1.222,1.693,2.279
0.359,-0.901,0.342,-1.333,1.563,2.221
0.356,-0.901,0.340,-1.460,1.436,2.138
0.354,-0.901,0.338,-1.567,1.323,2.052
0.351,-0.902,0.336,-1.642,1.230,1.968
0.348,-0.903,0.335,-1.675,1.156,1.879
0.346,-0.904,0.333,-1.674,1.091,1.794
0.344,-0.904,0.332,-1.656,1.005,1.718
0.341,-0.905,0.331,-1.631,0.898,1.651
0.339,-0.906,0.330,-1.605,0.772,1.601
0.337,-0.907,0.328,-1.587,0.635,1.549
0.335,-0.907,0.327,-1.588,0.483,1.493
0.333,-0.908,0.326,-1.608,0.314,1.433
0.332,-0.908,0.325,-1.637,0.120,1.374
0.331,-0.909,0.323,-1.665,-0.085,1.312
0.329,-0.909,0.322,-1.700,-0.291,1.249
0.328,-0.910,0.320,-1.723,-0.491,1.182
0.327,-0.910,0.318,-1.745,-0.673,1.105
0.326,-0.911,0.316,-1.758,-0.841,1.020
0.324,-0.911,0.315,-1.758,-1.009,0.923
0.323,-0.912,0.314,-1.750,-1.179,0.817
0.322,-0.913,0.313,-1.741,-1.352,0.698
0.322,-0.914,0.313,-1.745,-1.530,0.586
0.321,-0.915,0.312,-1.767,-1.722,0.483
0.320,-0.915,0.311,-1.797,-1.941,0.385
0.319,-0.915,0.311,-1.840,-2.185,0.293
0.318,-0.915,0.310,-1.905,-2.440,0.202
0.318,-0.915,0.310,-1.985,-2.718,0.107
0.317,-0.915,0.309,-2.068,-3.016,0.023
0.317,-0.915,0.309,-2.154,-3.338,-0.051
0.317,-0.915,0.308,-2.238,-3.722,-0.145
0.316,-0.914,0.308,-2.347,-4.142,-0.238
0.316,-0.914,0.308,-2.464,-4.580,-0.319
0.316,-0.913,0.308,-2.599,-5.024,-0.394
0.316,-0.913,0.307,-2.744,-5.472,-0.469
0.316,-0.912,0.307,-2.879,-5.894,-0.559
0.316,-0.911,0.307,-3.032,-6.323,-0.640
0.315,-0.910,0.306,-3.253,-6.772,-0.727
0.315,-0.910,0.305,-3.483,-7.204,-0.811
0.315,-0.909,0.304,-3.702,-7.605,-0.888
0.315,-0.909,0.303,-3.919,-7.972,-0.957
0.315,-0.909,0.302,-4.134,-8.312,-1.023
0.315,-0.909,0.301,-4.314,-8.633,-1.097
0.315,-0.909,0.299,-4.442,-8.924,-1.174
0.315,-0.908,0.298,-4.516,-9.187,-1.236
0.315,-0.908,0.298,-4.621,-9.457,-1.277
0.315,-0.907,0.297,-4.769,-9.760,-1.327
0.315,-0.907,0.297,-4.933,-10.086,-1.388
0.315,-0.906,0.296,-5.094,-10.461,-1.460
0.315,-0.906,0.295,-5.252,-10.830,-1.551
0.315,-0.906,0.294,-5.411,-11.163,-1.649
0.316,-0.906,0.293,-5.581,-11.461,-1.771

0.688,-1.089,-0.219,4.848,-19.917,-1.616
0.909,-1.019,0.008,44.635,129.377,-3.515
0.804,-1.020,0.158,70.187,153.564,-3.283
0.739,-0.933,0.286,71.351,149.322,2.249
0.700,-0.858,0.383,63.809,137.467,3.465
0.676,-0.830,0.434,48.812,118.472,4.000
0.652,-0.829,0.446,33.506,101.311,4.151
0.634,-0.834,0.435,21.580,88.259,4.214
0.625,-0.832,0.412,14.089,77.522,3.907
0.617,-0.828,0.385,9.339,68.255,3.382
0.605,-0.827,0.361,6.469,59.677,2.861
0.592,-0.830,0.340,4.811,51.767,2.381
0.581,-0.836,0.323,3.919,44.906,1.931
0.572,-0.843,0.311,3.758,40.035,1.361
0.563,-0.853,0.303,4.391,36.514,0.738
0.555,-0.863,0.300,6.114,33.937,0.337
0.546,-0.872,0.297,8.607,32.129,0.223
0.538,-0.880,0.295,11.271,30.862,0.233
0.529,-0.886,0.292,13.430,29.943,0.180
0.520,-0.889,0.289,14.852,29.167,-0.011
0.511,-0.891,0.287,15.419,28.536,-0.381
0.503,-0.890,0.286,15.246,28.003,-0.907
0.495,-0.889,0.287,14.449,27.473,-1.510
0.489,-0.888,0.288,13.013,26.914,-2.161
0.483,-0.887,0.289,11.211,26.320,-2.811
0.478,-0.887,0.290,9.462,25.712,-3.353
0.474,-0.888,0.290,8.160,25.104,-3.773
0.471,-0.890,0.288,7.359,24.520,-4.035
0.469,-0.892,0.286,6.989,23.985,-4.147
0.467,-0.896,0.284,6.896,23.505,-4.137
0.465,-0.899,0.281,6.970,23.076,-4.040
0.463,-0.901,0.280,7.141,22.673,-3.885
0.460,-0.903,0.279,7.276,22.256,-3.722
0.456,-0.905,0.279,7.331,21.801,-3.561
0.452,-0.906,0.280,7.281,21.308,-3.405
0.448,-0.907,0.282,7.125,20.768,-3.229
0.443,-0.907,0.283,6.897,20.186,-3.027
