aX,aY,aZ,gX,gY,gZ
0.074,-0.915,-0.033,44.141,-127.185,-111.195
0.071,-0.921,-0.024,47.311,-121.429,-107.162
0.070,-0.926,-0.016,50.088,-116.261,-103.253
0.069,-0.929,-0.008,52.220,-112.739,-100.163
0.069,-0.929,0.002,52.455,-109.433,-97.426
0.071,-0.928,0.012,52.698,-105.482,-94.777
0.074,-0.929,0.021,52.527,-100.980,-92.233
0.075,-0.930,0.030,52.105,-95.657,-89.783
0.076,-0.932,0.039,51.503,-89.973,-87.414
0.075,-0.935,0.047,50.709,-84.086,-85.108
0.074,-0.938,0.055,49.676,-78.227,-82.898
0.073,-0.940,0.062,48.489,-72.713,-80.799
0.070,-0.941,0.067,47.122,-68.129,-78.812
0.067,-0.943,0.072,45.278,-65.026,-76.887
0.062,-0.946,0.077,42.967,-62.987,-74.988
0.058,-0.949,0.080,40.365,-61.691,-73.082
0.055,-0.952,0.083,37.739,-60.658,-71.127
0.052,-0.958,0.085,35.511,-59.762,-68.982
0.049,-0.965,0.087,33.909,-58.905,-66.170
0.047,-0.972,0.088,32.917,-58.026,-62.812
0.045,-0.977,0.090,32.179,-57.093,-59.097
0.043,-0.980,0.092,31.577,-56.129,-55.587
0.041,-0.979,0.095,30.989,-55.126,-52.701
0.039,-0.978,0.097,30.329,-54.024,-50.517
0.038,-0.976,0.100,29.576,-52.705,-48.872
0.036,-0.975,0.103,28.672,-51.235,-47.519
0.033,-0.974,0.105,27.564,-49.915,-46.276
0.029,-0.974,0.108,26.173,-48.772,-45.182
0.027,-0.974,0.110,24.614,-47.753,-44.172
0.025,-0.974,0.111,22.949,-46.910,-43.230
0.022,-0.975,0.111,21.213,-46.211,-42.316
0.020,-0.977,0.111,19.495,-45.598,-41.387
0.018,-0.979,0.111,17.898,-45.008,-40.422
0.017,-0.981,0.111,16.628,-44.409,-39.404
0.015,-0.983,0.111,15.666,-43.683,-38.357
0.014,-0.985,0.111,14.992,-42.655,-37.279
0.013,-0.987,0.111,14.558,-41.250,-36.085
0.011,-0.989,0.112,14.302,-39.468,-34.630
0.009,-0.990,0.112,14.237,-37.509,-32.744
0.006,-0.991,0.113,14.427,-35.438,-30.635
0.003,-0.992,0.113,14.748,-33.281,-28.508
0.001,-0.991,0.114,15.085,-31.074,-26.598
-0.002,-0.990,0.115,15.285,-29.058,-24.984
-0.004,-0.989,0.115,15.324,-27.062,-23.721
-0.006,-0.988,0.115,15.170,-25.190,-22.807
-0.008,-0.988,0.115,14.945,-23.407,-22.080
-0.010,-0.988,0.115,14.701,-21.751,-21.428
-0.012,-0.988,0.115,14.454,-20.219,-20.834
-0.015,-0.988,0.115,14.194,-18.818,-20.305
-0.017,-0.988,0.116,13.860,-17.550,-19.853
-0.019,-0.987,0.116,13.485,-16.426,-19.449
-0.022,-0.986,0.116,13.038,-15.472,-19.053
-0.024,-0.986,0.116,12.540,-14.697,-18.618
-0.027,-0.986,0.116,12.064,-14.094,-18.108
-0.030,-0.987,0.117,11.679,-13.510,-17.557
-0.032,-0.987,0.118,11.368,-12.873,-16.976
-0.034,-0.987,0.119,11.146,-12.154,-16.220
-0.036,-0.988,0.120,11.047,-11.422,-15.279
-0.039,-0.989,0.120,11.060,-10.802,-14.180
-0.042,-0.989,0.120,11.091,-10.310,-13.023
-0.045,-0.989,0.120,11.092,-9.925,-11.878
-0.048,-0.988,0.120,11.041,-9.681,-10.796
-0.051,-0.987,0.121,10.943,-9.505,-9.811
-0.054,-0.986,0.121,10.764,-9.352,-9.046
-0.056,-0.985,0.122,10.483,-9.248,-8.459
-0.059,-0.983,0.123,10.060,-9.195,-8.051
-0.061,-0.981,0.124,9.506,-9.123,-7.795
-0.063,-0.980,0.125,8.841,-8.994,-7.694
-0.064,-0.978,0.126,8.052,-8.858,-7.726
-0.066,-0.978,0.126,7.178,-8.796,-7.819
-0.069,-0.977,0.126,6.256,-8.858,-7.898
-0.071,-0.978,0.125,5.320,-9.009,-7.939
-0.073,-0.978,0.123,4.504,-9.145,-7.936
-0.074,-0.980,0.122,3.925,-9.216,-7.847
-0.075,-0.981,0.121,3.528,-9.258,-7.692
-0.076,-0.982,0.121,3.285,-9.164,-7.464
-0.077,-0.983,0.120,3.170,-9.012,-7.179
-0.078,-0.983,0.121,3.149,-8.725,-6.822
-0.079,-0.983,0.121,3.233,-8.370,-6.393
-0.081,-0.983,0.121,3.375,-7.879,-5.930
-0.081,-0.983,0.121,3.531,-7.360,-5.461
-0.083,-0.983,0.122,3.655,-6.874,-5.033
-0.084,-0.983,0.122,3.742,-6.383,-4.647
-0.085,-0.983,0.122,3.780,-5.926,-4.316
-0.086,-0.983,0.122,3.774,-5.532,-4.040
-0.087,-0.983,0.122,3.743,-5.200,-3.809
-0.088,-0.983,0.121,3.696,-4.907,-3.637
-0.089,-0.983,0.121,3.635,-4.622,-4.081
