aX,aY,aZ,gX,gY,gZ
-0.138,-0.873,-0.001,18.781,122.446,-29.588
-0.150,-0.877,-0.001,19.136,118.019,-27.647
-0.162,-0.879,-0.001,19.670,114.047,-25.930
-0.174,-0.880,-0.000,20.081,110.335,-24.463
-0.186,-0.879,0.001,20.319,106.768,-23.333
-0.196,-0.878,0.003,20.370,103.574,-21.991
-0.207,-0.878,0.005,20.473,100.701,-21.542
-0.218,-0.875,0.005,19.524,95.622,-21.492
-0.224,-0.875,0.011,19.172,93.260,-21.065
-0.236,-0.881,0.013,18.476,89.474,-20.462
-0.246,-0.881,0.015,17.715,85.990,-20.215
-0.253,-0.878,0.018,16.834,82.722,-20.099
-0.261,-0.879,0.020,15.994,79.658,-19.867
-0.269,-0.884,0.022,15.649,76.939,-19.402
-0.276,-0.887,0.023,15.620,74.452,-18.980
-0.283,-0.888,0.024,15.634,72.053,-18.604
-0.289,-0.887,0.026,15.522,69.655,-18.258
-0.294,-0.887,0.028,15.305,67.272,-17.973
-0.298,-0.888,0.030,14.985,64.883,-17.774
-0.302,-0.888,0.032,14.571,62.567,-17.626
-0.306,-0.888,0.035,14.031,60.254,-17.463
-0.311,-0.889,0.038,13.399,57.997,-17.237
-0.315,-0.890,0.040,12.739,55.820,-16.909
-0.320,-0.892,0.042,12.113,53.721,-16.459
-0.324,-0.893,0.044,11.577,51.715,-15.865
-0.328,-0.894,0.045,11.125,49.825,-15.226
-0.331,-0.895,0.046,10.773,48.044,-14.574
-0.335,-0.896,0.048,10.510,46.358,-13.938
-0.339,-0.896,0.049,10.311,44.712,-13.356
-0.342,-0.895,0.050,10.180,43.099,-12.853
-0.346,-0.895,0.053,10.113,41.508,-12.444
-0.349,-0.896,0.055,10.098,39.967,-12.087
-0.353,-0.896,0.056,10.133,38.475,-11.786
-0.356,-0.896,0.058,10.192,37.040,-11.527
-0.360,-0.896,0.060,10.239,35.657,-11.296
-0.363,-0.896,0.062,10.209,34.315,-11.080
-0.367,-0.895,0.063,10.134,33.019,-10.860
-0.370,-0.895,0.065,10.011,31.758,-10.605
-0.374,-0.895,0.066,9.833,30.522,-10.301
-0.377,-0.894,0.068,9.602,29.302,-9.948
-0.380,-0.894,0.069,9.309,28.089,-9.542
-0.383,-0.894,0.072,8.932,26.880,-9.121
-0.385,-0.893,0.074,8.459,25.680,-8.732
-0.387,-0.893,0.076,7.955,24.494,-8.399
-0.389,-0.893,0.078,7.444,23.323,-8.120
-0.391,-0.893,0.079,6.968,22.185,-7.881
-0.394,-0.893,0.081,6.513,21.100,-7.671
-0.396,-0.893,0.082,6.091,20.076,-7.484
-0.397,-0.894,0.084,5.724,19.123,-7.319
-0.399,-0.895,0.085,5.411,18.240,-7.166
-0.401,-0.895,0.087,5.140,17.418,-7.021
-0.403,-0.895,0.089,4.915,16.638,-6.886
-0.404,-0.895,0.091,4.719,15.892,-6.757
-0.406,-0.896,0.094,4.540,15.167,-6.630
-0.408,-0.896,0.096,4.384,14.474,-6.497
-0.409,-0.896,0.098,4.239,13.801,-6.356
-0.410,-0.897,0.099,4.118,13.163,-6.199
-0.412,-0.898,0.101,3.993,12.553,-6.010
-0.413,-0.898,0.103,3.887,11.987,-5.793
-0.414,-0.899,0.104,3.785,11.450,-5.575
-0.415,-0.899,0.106,3.700,10.954,-5.354
-0.416,-0.899,0.107,3.625,10.505,-5.134
-0.417,-0.900,0.108,3.576,10.093,-4.921
-0.418,-0.899,0.109,3.548,9.708,-4.723
-0.419,-0.899,0.110,3.561,9.347,-4.545
-0.420,-0.899,0.112,3.613,9.005,-4.381
-0.421,-0.899,0.113,3.696,8.670,-4.230
-0.423,-0.899,0.114,3.788,8.327,-4.084
-0.424,-0.899,0.116,3.876,7.977,-3.940
-0.425,-0.898,0.117,3.937,7.622,-3.789
-0.426,-0.898,0.118,3.970,7.268,-3.644
-0.426,-0.898,0.119,3.962,6.913,-3.506
-0.427,-0.897,0.120,3.886,6.561,-3.376
-0.428,-0.897,0.121,3.770,6.214,-3.254
-0.428,-0.897,0.121,3.646,5.891,-3.153
-0.429,-0.896,0.121,3.532,5.596,-3.606
-0.430,-0.896,0.122,3.404,5.315,-3.524
-0.431,-0.895,0.123,3.268,5.039,-3.448
-0.431,-0.895,0.123,3.135,4.767,-3.379
-0.432,-0.895,0.124,3.017,4.499,-3.314
-0.433,-0.894,0.124,2.907,4.232,-3.250
-0.433,-0.894,0.125,2.793,3.964,-3.185
-0.434,-0.894,0.126,2.671,3.695,-3.114
-0.434,-0.893,0.127,2.539,3.407,-3.035
-0.435,-0.893,0.127,2.381,3.107,-2.951
-0.435,-0.893,0.127,2.232,2.816,-2.863
-0.436,-0.893,0.127,2.106,2.553,-2.779
-0.436,-0.893,0.126,2.002,2.304,-2.694
-0.436,-0.893,0.127,1.912,2.073,-2.603
-0.437,-0.893,0.127,1.853,1.859,-2.509
-0.437,-0.892,0.127,1.831,1.653,-2.416
-0.437,-0.892,0.127,1.822,1.444,-2.317
-0.437,-0.892,0.127,1.833,1.235,-2.220
-0.438,-0.891,0.127,1.843,1.029,-2.118
-0.438,-0.891,0.127,1.850,0.819,-2.026
-0.439,-0.891,0.128,1.831,0.589,-1.928
-0.439,-0.890,0.129,1.789,0.341,-1.831
-0.440,-0.890,0.130,1.729,0.085,-1.728
-0.441,-0.890,0.131,1.635,-0.181,-1.630
-0.441,-0.889,0.131,1.505,-0.451,-1.543
-0.442,-0.889,0.131,1.354,-0.710,-1.473
-0.443,-0.889,0.132,1.190,-0.960,-1.420
-0.444,-0.889,0.132,1.037,-1.202,-1.391
-0.444,-0.889,0.132,0.918,-1.424,-1.375
-0.445,-0.889,0.132,0.820,-1.631,-1.368
-0.445,-0.889,0.133,0.743,-1.819,-1.371
-0.446,-0.889,0.134,0.680,-1.995,-1.372
-0.446,-0.890,0.135,0.629,-2.154,-1.365
-0.446,-0.890,0.136,0.583,-2.297,-1.346
-0.447,-0.890,0.137,0.529,-2.424,-1.308
-0.447,-0.890,0.137,0.448,-2.533,-1.257
-0.446,-0.890,0.138,0.351,-2.640,-1.193
-0.446,-0.890,0.139,0.257,-2.745,-1.126
-0.446,-0.890,0.139,0.180,-2.853,-1.058
-0.446,-0.890,0.140,0.113,-2.970,-0.991
-0.446,-0.890,0.140,0.060,-3.095,-0.932
-0.446,-0.890,0.141,0.024,-3.234,-0.875
-0.446,-0.890,0.141,0.000,-3.387,-0.820
-0.446,-0.890,0.142,-0.017,-3.550,-0.769
-0.446,-0.890,0.142,-0.026,-3.727,-0.720

-0.454,-0.819,0.586,-4.968,-14.957,-1.891
-0.448,-0.824,0.589,-8.938,-24.392,-3.156
-0.443,-0.829,0.591,-12.096,-31.813,-4.504
-0.436,-0.834,0.593,-14.623,-38.056,-5.916
-0.429,-0.841,0.597,-16.600,-43.698,-7.358
-0.420,-0.850,0.604,-18.157,-47.449,-8.792
-0.409,-0.861,0.613,-19.242,-51.779,-10.237
-0.397,-0.872,0.622,-19.876,-55.112,-11.674
-0.383,-0.884,0.633,-20.040,-57.655,-13.026
-0.369,-0.896,0.644,-19.883,-59.210,-14.136
-0.353,-0.908,0.654,-19.545,-59.475,-14.930
-0.338,-0.918,0.664,-19.090,-59.086,-15.245
-0.324,-0.927,0.673,-18.567,-58.303,-15.243
-0.310,-0.934,0.682,-18.042,-57.231,-14.992
-0.295,-0.941,0.690,-17.522,-55.877,-14.525
-0.279,-0.948,0.698,-17.039,-54.365,-13.773
-0.262,-0.954,0.707,-16.655,-52.352,-12.880
-0.246,-0.960,0.715,-16.383,-49.784,-11.907
-0.230,-0.966,0.723,-16.212,-46.426,-10.907
-0.214,-0.971,0.731,-16.145,-42.513,-9.925
-0.198,-0.976,0.740,-16.214,-38.018,-8.972
-0.183,-0.981,0.747,-16.351,-32.888,-7.995
-0.168,-0.985,0.754,-16.463,-26.694,-6.949
-0.153,-0.989,0.759,-16.485,-19.789,-5.807
-0.139,-0.992,0.763,-16.301,-12.300,-4.505
-0.125,-0.994,0.765,-15.947,-4.294,-3.124
-0.112,-0.995,0.768,-15.460,4.693,-1.661
-0.099,-0.996,0.769,-14.814,14.238,-0.094
-0.086,-0.996,0.771,-14.012,24.161,1.538
-0.074,-0.996,0.772,-12.960,34.369,3.139
-0.061,-0.995,0.774,-11.726,44.818,4.673
-0.050,-0.995,0.775,-10.311,55.440,6.143
-0.039,-0.994,0.776,-8.797,66.743,7.551
